Exercise Name,Set Type,Set Number,Exercise Id,Load (kg),Comments,Rep Number,Average Force(N),Average Power(w),Average Velocity(m/s),Peak Force(N),Peak Power(w),Peak Velocity(m/s),Total Work(J),Volume Load Per Exercise/Superset(kg),Rep Duration(s),Rep Duration Concentric(s),Rep Duration Eccentric(s)
Back Squat - BB,set,1,BACKSQUAT_BARBELL,80,,1,1848.2241163040023,665.7943421647263,0.45091298144700726,2014.5554856485985,1343.2108626177655,0.8549512712837434,1177.7742519114258,,,,
Back Squat - BB,set,1,BACKSQUAT_BARBELL,80,,2,1928.110787993786,804.9786019173185,0.5372839758618714,2022.0314905065522,1331.2011915781452,0.8550763575696798,1274.142562469845,,,,
Back Squat - BB,set,1,BACKSQUAT_BARBELL,80,,3,1904.830065403855,742.6073873591938,0.4970400679384599,2079.2747563697035,1214.4567738485464,0.7680344680726493,1282.7068281734785,,,,
Back Squat - BB,set,1,BACKSQUAT_BARBELL,80,,4,1932.3171354148146,779.9377816751982,0.5236492466341152,2076.095620967642,1277.893341493766,0.8205731128406389,1295.8776484508317,,,,
Back Squat - BB,set,1,BACKSQUAT_BARBELL,80,,5,1933.5858822656294,798.8674684879072,0.5343580613795965,2078.249668691721,1251.6401200148584,0.807898168467339,1324.6427934896783,,,,
Back Squat - BB,set,1,BACKSQUAT_BARBELL,80,,6,1919.3241090497486,829.453431324545,0.5572182606169335,2083.0391377442993,1324.745396822011,0.8480095800574707,1273.284066262868,,,,
Back Squat - BB,set,2,BACKSQUAT_BARBELL,75,,1,1992.8713215166326,734.4865724911945,0.4568523663810937,2326.5863280923404,1947.241222817188,1.1046958860456313,1431.388563635645,,,,
Back Squat - BB,set,2,BACKSQUAT_BARBELL,75,,2,2074.983850723753,934.1415377129562,0.5665454040593548,2289.4148678388483,1741.971241769712,0.9888451259120127,1585.136232424456,,,,
Back Squat - BB,set,2,BACKSQUAT_BARBELL,75,,3,2064.5591669037512,852.782779801995,0.5385457562381868,2289.3233395841507,1511.8562591202483,0.8876392249548944,1699.9125296242642,,,,
Back Squat - BB,set,2,BACKSQUAT_BARBELL,75,,4,2062.07712423199,976.7947901093536,0.5991946332770391,2239.2904904146167,1606.2743438135496,0.9424195771041377,1724.8321939236034,,,,
Back Squat - BB,set,2,BACKSQUAT_BARBELL,75,,5,2061.1925994259504,746.5125023406155,0.4544916427944911,2325.434905099213,1281.6503733345187,0.7316289277042731,1690.66447342754,,,,
Back Squat - BB,set,2,BACKSQUAT_BARBELL,75,,6,2069.5484139647547,1009.8636215353104,0.6127413095441316,2256.563021224768,1705.417285375684,0.9978435894577139,1902.956465032896,,,,
Back Squat - BB,set,2,BACKSQUAT_BARBELL,75,,7,2063.005252367383,949.3329944950314,0.5766901716760156,2284.1051368791937,1453.4367720092414,0.8530239666310834,1621.1952789797137,,,,
Back Squat - BB,set,2,BACKSQUAT_BARBELL,75,,8,2063.069934175655,737.9336287276517,0.44347334747752754,2218.2017205343445,1256.253959413404,0.7186490185229033,1735.6009534569944,,,,
Back Squat - BB,set,3,BACKSQUAT_BARBELL,79,,1,1894.245910905001,701.8153902818746,0.4850667694250069,2096.8865504312844,1423.2223846782633,0.8982626646773112,1240.6301486087189,,,,
Back Squat - BB,set,3,BACKSQUAT_BARBELL,79,,2,1955.1473169220965,872.6497700975877,0.5886431012254689,2151.426333739476,1626.2525461506063,1.0019035217583963,1354.6001376632657,,,,
Back Squat - BB,set,3,BACKSQUAT_BARBELL,79,,3,1949.391814632002,844.9021233409647,0.5748609400491026,2143.8070989388934,1389.4282084400918,0.9048382377323952,1328.9308621185205,,,,
Back Squat - BB,set,3,BACKSQUAT_BARBELL,79,,4,1943.7588333758965,832.504409528636,0.5551364915960443,2102.2452015662852,1369.3358107722315,0.874166261739526,1485.7178883922093,,,,
Back Squat - BB,set,3,BACKSQUAT_BARBELL,79,,5,1935.2755540752617,886.2403825149582,0.5936380970383084,2109.7595973381967,1414.3015291494928,0.8936895699567845,1416.1662097720387,,,,
Back Squat - BB,set,3,BACKSQUAT_BARBELL,79,,6,1953.3637321356782,836.0879338938349,0.5654571388605059,2144.183324681293,1310.0863454408538,0.8498995380725761,1370.5517165620463,,,,
Back Squat - BB,set,3,BACKSQUAT_BARBELL,79,,7,1924.0145699211362,802.2614429568347,0.5400852986385231,2148.7986948186544,1230.0807404983918,0.8074195509275831,1304.0844146917364,,,,
Back Squat - BB,set,3,BACKSQUAT_BARBELL,79,,8,1930.9769011121218,751.0213777782169,0.5064503070029335,2099.350961021979,1224.3533504430159,0.7961487916314544,1278.1058081749293,,,,
Back Squat - BB,set,3,BACKSQUAT_BARBELL,79,,9,1904.8450781202423,738.2496901951904,0.4993128453076921,2065.510454749862,1131.616822313881,0.738492866212806,1312.7126353451604,,,,
Back Squat - BB,set,3,BACKSQUAT_BARBELL,79,,10,1930.1278893470358,810.4883456347084,0.5468104478817651,2125.5561849507026,1290.085755210014,0.8360278875859817,1365.947943262403,,,,
Back Squat - BB,set,3,BACKSQUAT_BARBELL,79,,11,1913.1459223581248,782.303100175734,0.5286532483663805,2088.6998162308955,1241.7168508860177,0.8050569263782298,1316.0622889079114,,,,
Back Squat - BB,set,3,BACKSQUAT_BARBELL,79,,12,1917.9400478335504,825.339584765776,0.5598104836454929,2054.9778765039473,1306.0119931066947,0.8465009951422349,1309.778757060064,,,,
Back Squat - BB,set,4,BACKSQUAT_BARBELL,83,,1,1975.4365831096736,807.0806210152614,0.5325411738395924,2155.452047257385,1465.4640208779977,0.895795614521262,1277.4668920456643,,,,
Back Squat - BB,set,4,BACKSQUAT_BARBELL,83,,2,2016.9987953675286,913.0728630221314,0.5916649480651752,2179.372180860532,1557.685437574994,0.9466856514053925,1316.3184871277417,,,,
Back Squat - BB,set,4,BACKSQUAT_BARBELL,83,,3,2013.719979890557,825.911996852399,0.5373708951583666,2284.1100685749243,1449.739687511563,0.8905975963969669,1307.1949444581096,,,,
Back Squat - BB,set,4,BACKSQUAT_BARBELL,83,,4,2002.667554702021,795.2533273221862,0.5232271346578007,2216.439253593463,1313.9556608472376,0.824519291926044,1306.429403253987,,,,
Back Squat - BB,set,4,BACKSQUAT_BARBELL,83,,5,1983.0909731687684,835.7997483601944,0.5524693679967438,2192.55729188459,1299.8285421983555,0.8261199562553263,1305.4598235813119,,,,
Back Squat - BB,set,4,BACKSQUAT_BARBELL,83,,6,1991.086939056431,795.5038025817438,0.5256066239824922,2267.6696635086687,1223.2382772976575,0.7728291490711272,1326.3084395015867,,,,
Back Squat - BB,set,4,BACKSQUAT_BARBELL,83,,7,1988.558073701523,800.8106291875716,0.5245994611802073,2157.2086262160497,1277.9679930886798,0.8137827289166726,1285.0897430678465,,,,
Back Squat - BB,set,4,BACKSQUAT_BARBELL,83,,8,1985.4991860773744,802.3696378255867,0.5254361762086566,2158.2371245033873,1300.5298360353213,0.8102581509326109,1267.977765650385,,,,
Back Squat - BB,set,4,BACKSQUAT_BARBELL,83,,9,1989.0627079451676,814.6635812394434,0.536123532954946,2141.5009507753807,1347.4553222290135,0.8366607404707649,1277.0799338388906,,,,
Back Squat - BB,set,4,BACKSQUAT_BARBELL,83,,10,1977.1897250400493,807.0749858591021,0.5272054923043622,2166.1033785907784,1284.9820297753313,0.8009781972699725,1289.9238994758134,,,,
Back Squat - BB,set,4,BACKSQUAT_BARBELL,83,,11,1957.7833928266214,797.7260159942643,0.527437794972025,2209.915733733945,1234.792446259037,0.7775586973271228,1286.4859622843119,,,,
Back Squat - BB,set,4,BACKSQUAT_BARBELL,83,,12,1961.4185236468074,793.4640068821252,0.5212875517229494,2135.1837128516586,1259.889286497494,0.7977248401532412,1274.3120588624163,,,,
Back Squat - BB,set,5,BACKSQUAT_BARBELL,87,,1,1986.4550489716937,734.411692402108,0.4713224275658199,2186.39781958268,1486.7252019373077,0.8776639184579369,1191.5440732723077,,,,
Back Squat - BB,set,5,BACKSQUAT_BARBELL,87,,2,2006.3895012834473,793.5099104485939,0.5080742821688549,2128.069571240283,1317.7386687809724,0.8150900234817532,1198.0053560717965,,,,
Back Squat - BB,set,5,BACKSQUAT_BARBELL,87,,3,2018.8682438904782,747.1257720102966,0.4797963493800556,2172.9051671275947,1290.597970615302,0.7702219825949965,1261.104638338694,,,,
Back Squat - BB,set,5,BACKSQUAT_BARBELL,87,,4,2026.731267800153,782.2026342536223,0.49703032237929595,2200.1021042568755,1324.8871627324686,0.797573682519717,1326.9859337870892,,,,
Back Squat - BB,set,5,BACKSQUAT_BARBELL,87,,5,2003.7925636227803,780.5792883365817,0.4969672209613755,2202.7602641960343,1245.8860797010059,0.7708124303265763,1363.8892946050908,,,,
Back Squat - BB,set,5,BACKSQUAT_BARBELL,87,,6,2043.3385826510032,822.9650404279241,0.5249709522416752,2279.4986037517647,1355.8186843220346,0.8233455314077186,1329.803858217129,,,,
Back Squat - BB,set,5,BACKSQUAT_BARBELL,87,,7,2022.0993287200959,845.0686674762192,0.5370770479133958,2253.592400797913,1374.942863209253,0.8352929340424151,1320.3791840848785,,,,
Back Squat - BB,set,5,BACKSQUAT_BARBELL,87,,8,2008.8376019342213,750.3713710490516,0.4823097228908692,2195.894788144935,1243.6566069392945,0.7614611523526967,1284.149527692155,,,,
Back Squat - BB,set,5,BACKSQUAT_BARBELL,87,,9,1994.9402382823666,736.9258074877519,0.47530527340807854,2199.4567623805287,1188.4412914604377,0.7363732572599766,1365.3230025476023,,,,
Back Squat - BB,set,5,BACKSQUAT_BARBELL,87,,10,1991.30624959572,756.482763845086,0.4874328215842931,2108.0516183524646,1304.9595799862016,0.7932733772348467,1282.8725419019606,,,,
Back Squat - BB,set,5,BACKSQUAT_BARBELL,87,,11,1976.0867705346723,761.9278957474978,0.4906656276460218,2093.0032384235474,1288.5694412480316,0.7971786611163791,1291.4223649475516,,,,
Back Squat - BB,set,5,BACKSQUAT_BARBELL,87,,12,1919.3088411292506,667.5478092284883,0.43128833810257394,2014.4297448651153,1170.1996890261676,0.7310614271725968,1217.5697696031928,4068,,,
Step-Ups - DB,set,1,STEPUPS_DUMBBELL,20,,1,1275.0761764405809,415.9208286577748,0.3698404439932742,1399.7364629236645,679.5622654899511,0.5780937955377214,656.1778510031401,,,,
Step-Ups - DB,set,1,STEPUPS_DUMBBELL,20,,2,1459.7905598529599,376.01027455724693,0.3415180887878756,1713.552753846609,1022.2776276598643,0.7644278711474273,670.3714697440814,,,,
Step-Ups - DB,set,1,STEPUPS_DUMBBELL,20,,3,1478.305258353224,408.3800710106155,0.3641443851107778,1715.0794298755536,1033.1600993053426,0.7431385348055506,597.1699487924127,,,,
Step-Ups - DB,set,1,STEPUPS_DUMBBELL,20,,4,1558.1953400127918,439.58843015579725,0.3914789076026861,1827.270938633721,1175.147551439344,0.8301203185898426,590.7808250692995,,,,
Step-Ups - DB,set,1,STEPUPS_DUMBBELL,20,,5,1455.2507743492379,423.7715705457543,0.38138180044600695,1677.2587434455404,1013.6661326621467,0.7634713993275015,703.2378550368476,,,,
Step-Ups - DB,set,2,STEPUPS_DUMBBELL,20,,1,1611.7162974159596,543.2852399620955,0.47699350235169063,1909.6255958631168,1436.8518840518375,0.9758540015567985,693.742749040398,,,,
Step-Ups - DB,set,2,STEPUPS_DUMBBELL,20,,2,1490.0213985646633,386.5522623159426,0.3507419360614726,1779.265951726276,1052.6427512106836,0.7610137482240984,648.3180757245045,,,,
Step-Ups - DB,set,2,STEPUPS_DUMBBELL,20,,3,1403.068498882962,409.14698922734135,0.35996679118580654,1526.2236882830261,905.4057112804174,0.6926414645600817,710.0024129623639,,,,
Step-Ups - DB,set,2,STEPUPS_DUMBBELL,20,,4,1469.4352150671034,446.509821480663,0.3989215476341361,1728.7090004509441,1019.4546881648808,0.7539312514764203,678.9792522818091,,,,
Step-Ups - DB,set,2,STEPUPS_DUMBBELL,20,,5,1406.472223364674,421.8578461678499,0.3768981833424175,1643.8288345329577,1010.4240618065566,0.7580121186368289,685.3442983770162,,,,
Step-Ups - DB,set,3,STEPUPS_DUMBBELL,18,,1,1317.2213867659927,489.0478502850615,0.4426156208269511,1445.6892008473694,925.1571141581531,0.7634669559283929,537.0799336386289,,,,
Step-Ups - DB,set,3,STEPUPS_DUMBBELL,18,,2,1408.4273807207157,473.9215592401279,0.4315670123807179,1603.194750896942,979.1242682562729,0.7618855024946558,551.6604869443659,,,,
Step-Ups - DB,set,3,STEPUPS_DUMBBELL,18,,3,1408.1799293266445,437.4958854300024,0.39600190457684953,1630.180388133797,1006.8638898069584,0.7659314916172768,660.9908961034313,,,,
Step-Ups - DB,set,3,STEPUPS_DUMBBELL,18,,4,1428.1894559831562,423.4560360301309,0.3781758906069817,1647.819676554242,886.9948745932483,0.6886083952234864,644.7071531285337,,,,
Step-Ups - DB,set,3,STEPUPS_DUMBBELL,18,,5,1437.416526527493,417.72981521872083,0.37883101551055254,1675.116409647708,972.2530347387336,0.729941819511735,621.0689841191485,,,,
Step-Ups - DB,set,3,STEPUPS_DUMBBELL,18,,6,1380.9132843569264,438.47635592537506,0.39693270351351667,1611.17740294778,971.5786747509553,0.7587323585453903,643.3544937851082,,,,
Step-Ups - DB,set,4,STEPUPS_DUMBBELL,14,,1,1208.9705277553674,446.0706685302471,0.4276205171434942,1280.8277811071482,750.382199145254,0.6708558140914116,585.1055426881335,,,,
Step-Ups - DB,set,4,STEPUPS_DUMBBELL,14,,2,1416.6900361412477,437.12989856310867,0.4078889116241682,1607.3739901494798,944.1634513692225,0.7357659444603707,488.6389498129505,,,,
Step-Ups - DB,set,4,STEPUPS_DUMBBELL,14,,3,1463.2240059739172,473.31657785414654,0.4418453804277697,1764.3612093919382,1208.69758422481,0.8996096174683847,671.034202977306,,,,
Step-Ups - DB,set,4,STEPUPS_DUMBBELL,14,,4,1381.5797309443453,417.3916536835551,0.3901564898936617,1602.4458122677179,895.6029953734675,0.6942145170870162,537.1553141852046,,,,
Step-Ups - DB,set,4,STEPUPS_DUMBBELL,14,,5,1410.8131293588033,408.3194718724303,0.38483992321523924,1681.0785551858153,983.0786958442991,0.7579928230533594,650.3960546488694,,,,
Step-Ups - DB,set,4,STEPUPS_DUMBBELL,14,,6,1438.2683454775974,428.2536622581211,0.39244698094726393,1685.73271681956,1115.1509606999566,0.8479777392170036,617.4945910447907,,,,
Step-Ups - DB,set,4,STEPUPS_DUMBBELL,14,,7,1418.4150521239774,419.03114015056735,0.3911481957235686,1658.1086504021105,1015.3225419537608,0.7937041570481099,653.568045854799,406,,,
Side Raise - DB,set,1,SIDERAISE_DUMBBELL,10,,1,216.60212522779395,115.9983877788663,0.683859075049434,271.436535182394,327.3570957069487,1.348256139706538,244.6255704292898,,,,
Side Raise - DB,set,1,SIDERAISE_DUMBBELL,10,,2,208.81213979049312,109.93963205841625,0.6668193536437127,238.79250745000405,252.2233638961598,1.234535123377284,216.75829671725236,,,,
Side Raise - DB,set,1,SIDERAISE_DUMBBELL,10,,3,209.50568597629794,114.25567999552004,0.6972482362365777,250.91732212814887,283.9056164673195,1.2942298470054487,233.04263400040648,,,,
Side Raise - DB,set,1,SIDERAISE_DUMBBELL,10,,4,215.36249657677433,105.83984683103898,0.6105399721867895,271.9636608774387,250.58089635424835,1.1527408356471995,208.59999851990113,,,,
Side Raise - DB,set,1,SIDERAISE_DUMBBELL,10,,5,209.486720914668,89.09785548802628,0.536472639317815,254.16121968643267,247.85319295880808,1.142736792028606,206.35123563894754,,,,
Side Raise - DB,set,1,SIDERAISE_DUMBBELL,10,,6,206.79573553241838,78.57664076267126,0.45355442726976397,300.46560773895084,230.1975051711656,0.928815102815664,207.20602135688424,,,,
Side Raise - DB,set,2,SIDERAISE_DUMBBELL,6,,1,168.36646505752714,95.42309778569702,0.8082845645535908,190.28024909703942,254.473892591632,1.5858970440468427,162.8947320889432,,,,
Side Raise - DB,set,2,SIDERAISE_DUMBBELL,6,,2,167.94995790125222,103.77039042953844,0.862127002089447,185.38662026363687,258.7284337466586,1.6247699549623726,175.81977044881558,,,,
Side Raise - DB,set,2,SIDERAISE_DUMBBELL,6,,3,168.70574521091493,107.71891795649724,0.9012464404076146,196.97440345837163,250.03098284188565,1.6270705612743817,186.5133499487836,,,,
Side Raise - DB,set,2,SIDERAISE_DUMBBELL,6,,4,170.48405280426402,101.70099647510214,0.8256512248689168,194.5998494573215,322.34451222750283,1.8539412145773473,183.40543362189027,,,,
Side Raise - DB,set,2,SIDERAISE_DUMBBELL,6,,5,169.42717487256692,102.58498978767611,0.8749465073650098,204.14608239908765,288.53805595133423,1.6826923327009524,175.29563433477273,,,,
Side Raise - DB,set,2,SIDERAISE_DUMBBELL,6,,6,170.94435308390553,107.52415145293,0.884041114397523,206.5458499170184,275.4723877542989,1.6659881139797865,197.42835771874672,,,,
Side Raise - DB,set,2,SIDERAISE_DUMBBELL,6,,7,170.3769547287748,99.43332459193186,0.8034470642002507,197.84418650458676,280.33821003342405,1.6164536624087213,192.81782824032143,,,,
Side Raise - DB,set,2,SIDERAISE_DUMBBELL,6,,8,168.34288584322866,99.7899116030735,0.7962352158416091,207.96370190372164,282.7047314947768,1.4823304884774382,189.15908097964444,,,,
Side Raise - DB,set,3,SIDERAISE_DUMBBELL,8,,1,193.90836376442846,114.41313205076875,0.8283846349831949,228.0619426137742,314.3181293376355,1.4575593954017296,203.55588130573253,,,,
Side Raise - DB,set,3,SIDERAISE_DUMBBELL,8,,2,192.89856582159692,120.40585887071968,0.8496206109722735,215.2211452248245,298.1743024614979,1.5104018272802313,221.74732720129504,,,,
Side Raise - DB,set,3,SIDERAISE_DUMBBELL,8,,3,193.98497666291337,120.67018000942339,0.8178547051892389,230.17401979956537,255.04414568900015,1.3884568376539443,213.50901699525184,,,,
Side Raise - DB,set,3,SIDERAISE_DUMBBELL,8,,4,197.68151036841635,112.64265751539334,0.8067554714953433,254.9196689301626,293.8465075770499,1.6089692667479598,221.6489727170291,,,,
Side Raise - DB,set,3,SIDERAISE_DUMBBELL,8,,5,191.0787378372982,114.37976773953352,0.8000758120380282,225.390834343772,285.15364931054904,1.5134878871950785,220.11066105641765,,,,
Side Raise - DB,set,3,SIDERAISE_DUMBBELL,8,,6,191.5986008082854,100.95121824401214,0.6914082038915688,214.50058528653128,261.25650425999015,1.4849107922676195,222.02764020797625,,,,
Side Raise - DB,set,3,SIDERAISE_DUMBBELL,8,,7,195.17415263988963,103.35247157754456,0.7154470668023224,252.71882768914352,265.85497015789593,1.4577803030972571,218.69660860631393,,,,
Side Raise - DB,set,3,SIDERAISE_DUMBBELL,8,,8,188.3961041748373,98.64954426422132,0.6716463404835127,224.5710418983541,250.94738643456716,1.361725853508956,207.95952412570003,,,,
Side Raise - DB,set,3,SIDERAISE_DUMBBELL,8,,9,188.62542823375318,93.85516020435077,0.6422358847021667,216.71972103413574,230.79725967404153,1.3030365985060794,209.77323312092034,,,,
Side Raise - DB,set,3,SIDERAISE_DUMBBELL,8,,10,186.74878278262707,89.3422468157819,0.6095536730106588,214.03988396693944,222.5054326435037,1.3008280153770941,198.84994449725238,,,,
Side Raise - DB,set,3,SIDERAISE_DUMBBELL,8,,11,185.61701109553525,94.39935547383881,0.6471587143054572,206.80014138506638,233.31172317698486,1.2769393339484634,198.4387261527121,,,,
Side Raise - DB,set,3,SIDERAISE_DUMBBELL,8,,12,186.6382666874099,91.79406757585507,0.611138211160208,218.76549852610646,214.19312317159046,1.2216724104113608,207.27246119846706,,,,
Side Raise - DB,set,4,SIDERAISE_DUMBBELL,10,,1,216.94334532425043,120.13757418270448,0.7327978101980981,283.53642812190066,334.77545171630584,1.2684738530571504,232.24906716099048,,,,
Side Raise - DB,set,4,SIDERAISE_DUMBBELL,10,,2,212.9056536456882,123.80102361592176,0.7184646637603781,280.15909652961255,340.78619993244337,1.467183502645766,253.87139486443039,,,,
Side Raise - DB,set,4,SIDERAISE_DUMBBELL,10,,3,209.9424305707128,117.195259988926,0.7101223543769033,251.2353996924661,308.1382107074974,1.332788574078152,224.1129093663312,,,,
Side Raise - DB,set,4,SIDERAISE_DUMBBELL,10,,4,209.19021998054745,100.14285731917636,0.609789185475091,246.6600091609175,248.06377893814678,1.2260677991977285,219.7521740981655,,,,
Side Raise - DB,set,4,SIDERAISE_DUMBBELL,10,,5,205.26076505980149,102.58839700980418,0.6213224248698018,224.96398269464672,239.8740485076261,1.1993587571434532,211.98599537353567,,,,
Side Raise - DB,set,4,SIDERAISE_DUMBBELL,10,,6,208.02997401434394,81.47772108782536,0.483669233405785,243.9202144320255,212.7178716429681,1.024454832449233,175.11818886937039,,,,
Side Raise - DB,set,4,SIDERAISE_DUMBBELL,10,,7,204.04617999122166,75.74730751429097,0.4464464576751991,223.62931275006403,193.19338740282453,0.9368803989644879,158.272675829443,274,,,
